"geoId","state","town","lat","lng","primary"
"4948087","MA","Provincetown","42.0534","-70.18650000000001","1"
"4948247","MA","Quincy","42.24373980099504","-71.0029139303483","1"
"4948403","MA","Randolph","42.17360000000004","-71.0514","1"
"4948449","MA","Raynham","41.932400000000015","-71.04690000000002","1"
"4948462","MA","Reading","42.52800000000001","-71.10899999999995","1"
"4948545","MA","Rehoboth","41.851499999999994","-71.2545","1"
"4948667","MA","Richmond","42.378400000000035","-73.36449999999998","1"
"4948871","MA","Rochdale","42.1997","-71.9069","1"
"4948875","MA","Rochester","41.7591","-70.8523","1"
"4948924","MA","Rockland","42.129300000000036","-70.91330000000002","1"
"4948936","MA","Rockport","42.65800000000001","-70.6194","1"
"4949068","MA","Roslindale","42.283600000000035","-71.1295","0"
"4949144","MA","Rowley","42.7138","-70.90700000000001","1"
"4949151","MA","Roxbury","42.32529999999998","-71.09510000000003","0"
"4949152","MA","Roxbury Crossing","42.3307","-71.0912","0"
"4949161","MA","Royalston","42.6722","-72.1964","1"
"4949204","MA","Russell","42.1471","-72.8403","1"
"4949245","MA","Rutland","42.3762","-71.94899999999998","1"
"4949345","MA","Sagamore Beach","41.7933","-70.5196","1"
"4950065","MA","Salem","42.515100000000025","-70.90029999999992","1"
"4950092","MA","Salisbury","42.85070000000001","-70.85879999999999","1"
"4950191","MA","Sandwich","41.711300000000016","-70.47749999999998","1"
"4950205","MA","Sandisfield","42.1094","-73.1163","1"
"4950267","MA","Saugus","42.4633","-71.01109999999996","1"
"4950301","MA","Savoy","42.577","-73.0233","1"
"4950395","MA","Scituate","42.20319999999999","-70.75250000000004","1"
"4950541","MA","Seekonk","41.83780000000001","-71.3224","1"
"4950654","MA","Sharon","42.10940000000002","-71.17589999999997","1"
"4950749","MA","Shelburne Falls","42.6022","-72.7391","1"
"4950790","MA","Sherborn","42.2331","-71.3787","1"
"4950848","MA","Shirley","42.5734","-71.64830000000003","1"
"4950898","MA","Shrewsbury","42.28479999999996","-71.72049999999994","1"
"4950922","MA","Shutesbury","42.482","-72.4213","0"
"4951248","MA","Somerset","41.755999999999986","-71.1492","1"
"4951257","MA","Somerville","42.39159848484847","-71.1045128787879","1"
"4951356","MA","South Dartmouth","41.566500000000005","-70.98429999999999","0"
"4951357","MA","South Deerfield","42.47559999999999","-72.61530000000002","0"
"4951359","MA","South Dennis","41.7097","-70.1585","0"
"4951366","MA","South Easton","42.02570000000001","-71.0988","0"
"4951369","MA","South Egremont","42.1012","-73.4566","0"
"4951397","MA","South Hadley","42.23749999999998","-72.58110000000003","1"
"4951411","MA","South Hamilton","42.6185","-70.85609999999998","0"
"4951418","MA","South Harwich","41.6862","-70.0329","0"
"4951431","MA","South Lancaster","42.4435","-71.6861","0"
"4951435","MA","South Lee","42.2779","-73.2773","0"
"4951568","MA","South Weymouth","42.1751","-70.94949999999996","0"
"4951579","MA","South Yarmouth","41.6739","-70.19489999999998","0"
"4951582","MA","Southampton","42.2247","-72.7194","1"
"4951591","MA","Southborough","42.2939","-71.53200000000001","1"
"4951594","MA","Southbridge","42.07500000000002","-72.0353","1"
"4951631","MA","South Walpole","42.0992","-71.2752","0"
"4951640","MA","Southwick","42.0511","-72.7706","1"
"4951699","MA","Spencer","42.24334848484846","-71.99234242424245","1"
"4951788","MA","Springfield","42.10904723926381","-72.55833680981587","1"
"4952005","MA","Sterling","42.43540000000001","-71.77520000000001","1"
"4952078","MA","Stockbridge","42.300999999999995","-73.3223","1"
"4952121","MA","Stoneham","42.4828","-71.0978","1"
"4952206","MA","Stoughton","42.125299999999974","-71.10739999999997","1"
"4952217","MA","Stow","42.4308","-71.515","1"
"4952292","MA","Sturbridge","42.11259999999999","-72.0842","1"
"4952320","MA","Sudbury","42.38369999999998","-71.42820000000005","1"
"4952387","MA","Sunderland","42.4539","-72.56759999999998","1"
"4952444","MA","Sutton","42.1266","-71.7552","1"
"4952468","MA","Swampscott","42.4746","-70.9098","1"
"4952487","MA","Swansea","41.7473","-71.21219999999995","1"
"4952629","MA","Taunton","41.90500000000005","-71.10260000000008","1"
"4952731","MA","Templeton","42.546","-72.065","1"
"4952762","MA","Tewksbury","42.602800000000066","-71.22319999999993","1"
"4952964","MA","Thorndike","42.1929","-72.3296","1"
"4953127","MA","Topsfield","42.6415","-70.9488","1"
"4953221","MA","Townsend","42.6525","-71.6896","1"
"4953382","MA","Truro","41.9988","-70.0564","1"
"4953473","MA","Turners Falls","42.59539999999999","-72.5557","1"
"4953542","MA","Tyngsboro","42.67240000000001","-71.4158","1"
"4953553","MA","Tyringham","42.22","-73.1979","1"
"4953794","MA","Upton","42.175600000000024","-71.6032","1"
"4953804","MA","Uxbridge","42.074399999999976","-71.63290000000005","1"
"4953938","MA","Vineyard Haven","41.45000000000001","-70.59369999999997","1"
"4954205","MA","Waban","42.3271","-71.2315","0"
"4954265","MA","Wakefield","42.5009","-71.06849999999994","1"
"4954292","MA","Wales","42.0627","-72.2046","1"
"4954364","MA","Walpole","42.14439999999996","-71.25439999999995","1"
"4954380","MA","Waltham","42.384500858369194","-71.233829613734","1"
"4954477","MA","Ware","42.2618","-72.25829999999999","1"
"4954511","MA","Warren","42.204","-72.1994","1"
"4954537","MA","Warwick","42.6671","-72.3397","1"
"4954611","MA","Watertown","42.37249999999996","-71.18140000000005","1"
"4954654","MA","Wayland","42.34860000000001","-71.35879999999999","1"
"4954677","MA","Webster","42.05210000000004","-71.84859999999998","1"
"4954738","MA","Wellesley","42.294499999999985","-71.29920000000001","1"
"4954749","MA","Wellesley Hills","42.310600000000015","-71.27469999999995","0"
"4954763","MA","Wellfleet","41.9289","-70.01860000000002","1"
"4954794","MA","Wendell","42.5656","-72.4009","1"
"4954801","MA","Wenham","42.6017","-70.8786","1"
"4954850","MA","West Boylston","42.35840000000001","-71.7838","0"
"4954886","MA","West Bridgewater","42.02550000000001","-71.01610000000001","0"
"4954912","MA","West Chatham","41.6812","-69.9911","0"
"4954927","MA","West Brookfield","42.2441","-72.1511","0"
"4954931","MA","West Dennis","41.6626","-70.1681","0"
"4955030","MA","West Newbury","42.7949","-70.9778","0"
"4955033","MA","West Newton","42.3492","-71.22669999999997","0"
"4955089","MA","West Springfield","42.1174659574468","-72.63955531914888","0"
"4955098","MA","West Stockbridge","42.3348","-73.3825","0"
"4955117","MA","West Tisbury","41.4213","-70.6428","0"
"4955123","MA","West Townsend","42.6678","-71.7522","0"
"4955128","MA","West Roxbury","42.27870000000003","-71.15889999999995","0"
"4955132","MA","West Wareham","41.7796","-70.7642","0"
"4955143","MA","West Yarmouth","41.661399999999986","-70.23630000000001","0"
"4955149","MA","Westborough","42.26790000000003","-71.61760000000002","1"
"4955190","MA","Westfield","42.12630749999998","-72.75196249999995","1"
"4955219","MA","Westford","42.586399999999976","-71.44009999999997","1"
"4955247","MA","Westminster","42.548300000000005","-71.90959999999998","1"
"4955259","MA","Weston","42.358899999999984","-71.3001","1"
"4955317","MA","Westwood","42.214799999999975","-71.21039999999999","1"
"4955336","MA","Weymouth","42.21130000000002","-70.95820000000002","1"
"4955539","MA","Whitinsville","42.11530000000001","-71.66440000000004","1"
"4955544","MA","Whitman","42.0816","-70.9381","1"
"4955635","MA","Wilbraham","42.124500000000005","-72.44640000000001","1"
"4955778","MA","Williamsburg","42.4085","-72.778","1"
"4955786","MA","Williamstown","42.7089","-73.20360000000002","1"
"4955840","MA","Wilmington","42.55809999999998","-71.17230000000004","1"
"4955873","MA","Winchendon","42.6789","-72.0475","1"
"4955884","MA","Winchester","42.45299999999998","-71.1441","1"
"4955993","MA","Winthrop","42.37630000000001","-70.98","1"
"4956032","MA","Woburn","42.48231395348835","-71.15656976744188","1"
"4956152","MA","Woods Hole","41.5263","-70.6643","1"
"4956184","MA","Worcester","42.269259831460616","-71.80367022471901","1"
"4956263","MA","Worthington Center","42.3843","-72.9314","1"
"4956266","MA","Wrentham","42.06169999999999","-71.3396","1"
"4956338","MA","Yarmouth Port","41.70510000000001","-70.227","1"
"5082515","NH","Acworth","43.196","-72.3001","1"
"5082595","NH","Alstead","43.1265","-72.3281","1"
"5082602","NH","Alton","43.463","-71.2297","1"
"5082604","NH","Alton Bay","43.4845","-71.2489","1"
"5082636","NH","Amherst","42.8569","-71.60750000000003","1"
"5082671","NH","Andover","43.4287","-71.783","1"
"5082698","NH","Antrim","43.0595","-71.9387","1"
"5082756","NH","Ashland","43.7034","-71.6121","1"
"5082790","NH","Atkinson","42.836999999999996","-71.1603","1"
"5082811","NH","Auburn","42.9925","-71.3449","1"
"5083007","NH","Barnstead","43.3349","-71.2887","1"
"5083023","NH","Barrington","43.20270000000003","-71.0377","1"
"5083033","NH","Bartlett","44.0802","-71.292","1"
"5083075","NH","Bath","44.1808","-71.9828","1"
"5083221","NH","Bedford","42.940299999999986","-71.52129999999994","1"
"5083288","NH","Belmont","43.45119999999998","-71.48900000000002","1"
"5083330","NH","Berlin","44.48109999999998","-71.18919999999987","1"
"5083374","NH","Bethlehem","44.2808","-71.6829","1"
"5083694","NH","Bow","43.13879999999999","-71.5448","1"
"5083731","NH","Bradford","43.2517","-71.9617","1"
"5083780","NH","Brentwood","42.9815","-70.9478","1"
"5083784","NH","Bretton Woods","44.2581","-71.4412","1"
"5083812","NH","Bristol","43.611999999999995","-71.75070000000004","1"
"5083836","NH","Brookline","42.73839999999999","-71.66629999999999","1"
"5084142","NH","Campton Lower Village","43.841800000000006","-71.66519999999997","1"
"5084151","NH","Canaan","43.66010000000003","-72.02970000000003","1"
"5084165","NH","Candia","43.05850000000001","-71.30490000000003","1"
"5084190","NH","Canterbury","43.357","-71.557","1"
"5084360","NH","Center Barnstead","43.35660000000001","-71.24239999999999","1"
"5084372","NH","Center Conway","43.987800000000185","-71.06070000000025","1"
"5084376","NH","Center Harbor","43.7107","-71.4797","1"
"5084387","NH","Center Ossipee","43.768199999999986","-71.1349","1"
"5084393","NH","Center Sandwich","43.8162","-71.4506","1"
"5084401","NH","Center Tuftonboro","43.6849","-71.2551","1"
"5084457","NH","Charlestown","43.2573","-72.4064","1"
"5084518","NH","Chester","42.9678","-71.245","1"
"5084524","NH","Chesterfield","42.8839","-72.4548","1"
"5084633","NH","Claremont","43.367900000000034","-72.34220000000003","1"
"5084820","NH","Colebrook","44.9078","-71.47929999999998","1"
"5084868","NH","Concord","43.23429999999997","-71.5606499999999","1"
"5084917","NH","Contoocook","43.197800000000015","-71.69679999999997","1"
"5084939","NH","Conway","43.9742","-71.1503","1"
"5085244","NH","Danville","42.9234","-71.121","1"
"5085344","NH","Deerfield","43.137799999999984","-71.2513","1"
"5085374","NH","Derry","42.887400000000035","-71.30200000000004","1"
"5085520","NH","Dover","43.18907164179099","-70.886408955224","1"
"5085564","NH","Dublin","42.8972","-72.0505","1"
"5085599","NH","Dunbarton Center","43.102500000000006","-71.6169","1"
"5085618","NH","Durham","43.11739999999999","-70.91970000000002","1"
"5085703","NH","East Hampstead","42.8877","-71.128","1"
"5085719","NH","East Kingston","42.907","-70.9876","1"
"5085754","NH","East Wakefield","43.61419999999999","-71.0051","1"
"5085825","NH","Effingham","43.7012","-70.9834","1"
"5085900","NH","Enfield","43.625600000000006","-72.127","1"
"5085913","NH","Epping","43.04109999999999","-71.07640000000002","1"
"5085918","NH","Epsom","43.2174","-71.35460000000003","1"
"5085927","NH","Errol","44.8003","-71.1436","1"
"5085940","NH","Etna","43.7113","-72.2125","1"
"5085966","NH","Exeter","42.98150000000003","-70.94779999999996","1"
"5086024","NH","Farmington","43.3884","-71.0647","1"
"5086182","NH","Fitzwilliam","42.7611","-72.145","1"
"5086321","NH","Francestown","42.992","-71.8113","1"
"5086325","NH","Franconia","44.20530000000001","-71.7518","1"
"5086344","NH","Franklin","43.44259999999998","-71.64910000000002","1"
"5086373","NH","Freedom","43.8172","-71.0628","1"
"5086383","NH","Fremont","42.983999999999995","-71.1218","1"
"5086513","NH","Georges Mills","43.4317","-72.0673","1"
"5086544","NH","Gilford","43.54750000000001","-71.4072","1"
"5086564","NH","Gilmanton","43.4175","-71.4121","1"
"5086567","NH","Gilmanton Ironworks","43.4466","-71.2995","1"
"5086574","NH","Gilsum","43.0399","-72.2719","1"
"5086607","NH","Glen","44.10179999999999","-71.1925","1"
"5086628","NH","Goffstown","43.02009999999999","-71.5697","1"
"5086700","NH","Gorham","44.404800000000016","-71.15480000000001","1"
"5086765","NH","Grafton","43.5727","-71.9634","1"
"5086792","NH","Grantham","43.5103","-72.1334","1"
"5086911","NH","Greenfield","42.9493","-71.8728","1"
"5086915","NH","Greenland","43.0353","-70.8475","1"
"5086935","NH","Greenville","42.7482","-71.76189999999998","1"
"5086978","NH","Groveton","44.5984","-71.5064","1"
"5087105","NH","Hampstead","42.882","-71.1758","1"
"5087110","NH","Hampton","42.93589999999997","-70.82430000000001","1"
"5087122","NH","Hampton Falls","42.9263","-70.8876","1"
"5087149","NH","Hancock","42.9768","-71.9819","1"
"5087168","NH","Hanover","43.704500000000024","-72.285","1"
"5087227","NH","Harrisville","42.9399","-72.0972","1"
"5087270","NH","Haverhill","44.0394","-72.0573","1"
"5087330","NH","Hebron","43.7186","-71.827","1"
"5087365","NH","Henniker","43.1791","-71.81590000000001","1"
"5087494","NH","Hinsdale","42.8027","-72.5015","1"
"5087559","NH","Hollis","42.74849999999998","-71.5772","1"
"5087616","NH","Hooksett","43.06169999999998","-71.44440000000002","1"
"5087752","NH","Hudson","42.768999999999956","-71.41209999999998","1"
"5087992","NH","Intervale","44.0955","-71.1194","1"
"5088043","NH","Jackson","44.167","-71.1878","1"
"5088061","NH","Jaffrey","42.817800000000005","-72.02749999999999","1"
"5088090","NH","Jefferson","44.3999","-71.4518","1"
"5088262","NH","Keene","42.96261445427732","-72.29544867256652","1"
"5088377","NH","Kingston","42.9133","-71.0639","1"
"5088438","NH","Laconia","43.57270000000001","-71.47809999999996","1"
"5088529","NH","Lancaster","44.4921","-71.55909999999999","1"
"5088597","NH","Lebanon","43.644540000000035","-72.2434","1"
"5088619","NH","Lee","43.1192","-70.9969","1"
